id,student_id,program,grade,status,age,attendance_rate,quiz_score,exams_score,performance_task,activities,final_grade,gpa
1236,2025-168686,BSCS,87.59342,1,25,75.26,77.90851,79.60443,95.87819,45.60688,87.59342,1.71894
1237,2025-801310,BSIT,88.89619,1,21,45.37,78.9341,77.27034,98.12584,39.08178,88.89619,1.83746
1238,2025-836251,BSCS,88.44327,1,24,61.65,70.09993,90.8533,94.51923,36.47785,88.44327,1.68727
1239,2025-437958,BSCS,86.86463,1,25,85.88,94.75446,86.89587,87.22413,45.91157,86.86463,1.46586
1240,2025-840474,BSIT,88.4894,1,22,87.76,81.31287,100.0,85.86138,40.15535,88.4894,1.38263
1241,2025-211530,BSCS,90.45598,1,21,42.47,77.43764,73.78369,100.0,40.8425,90.45598,1.87792
1242,2025-585249,BSIT,89.13277,1,22,55.99,78.1278,74.96457,100.0,36.89896,89.13277,1.82532
1243,2025-998730,BSCS,88.13734,1,24,83.67,87.44017,93.69469,86.90399,41.72939,88.13734,1.43126
1244,2025-116678,BSIT,88.82621,1,19,69.06,71.50292,75.19736,100.0,46.64915,88.82621,1.82815
1245,2025-206755,BSCS,88.58707,1,23,76.35,80.67973,77.61626,97.69687,38.80334,88.58707,1.70037
1246,2025-295002,BSCS,88.80719,1,25,57.96,86.5883,68.62715,100.0,40.91547,88.80719,1.83101
1247,2025-608701,BSIT,85.40384,1,18,70.78,85.06453,68.51451,100.0,43.53088,85.40384,1.84773
1248,2025-399959,BSCS,91.153,1,24,91.76,100.0,87.36962,85.34429,47.35338,91.153,1.32608
1249,2025-489548,BLIS,88.11043,1,18,71.22,87.91425,90.51706,88.00088,44.6778,88.11043,1.51583
1250,2025-468322,BSDSA,89.11454,1,24,65.09,87.16862,67.47664,99.5177,45.82989,89.11454,1.80674
1251,2025-979333,BLIS,86.05375,1,19,69.71,91.96766,89.7097,87.30733,44.28814,86.05375,1.53204
1252,2025-656176,BSCS,88.8162,1,19,49.18,78.99008,74.31126,100.0,38.83805,88.8162,1.85857
1253,2025-472856,BLIS,90.70395,1,24,86.86,100.0,94.15041,81.60611,50.0,90.70395,1.27149
1254,2025-126949,BSCS,90.87307,1,18,77.67,88.59622,78.50954,93.51137,46.70857,90.87307,1.58447
1255,2025-666989,BSIT,88.13074,1,20,79.68,94.63638,100.0,80.46018,49.35765,88.13074,1.3141
1256,2025-962244,BSIT,88.718,1,25,78.11,78.92226,98.64837,85.77527,50.0,88.718,1.45291
1257,2025-489454,BSCS,91.49876,1,20,67.24,81.10329,73.53871,100.0,38.41747,91.49876,1.73577
1258,2025-680000,BLIS,88.13206,1,23,47.61,77.01338,77.68325,100.0,34.20564,88.13206,1.85114
1259,2025-442487,BLIS,88.774,1,25,70.73,92.81695,89.81507,87.60348,42.18601,88.774,1.47638
1260,2025-979358,BSIT,89.84165,1,20,71.37,62.16982,82.89513,100.0,43.62789,89.84165,1.78495
1261,2025-645145,BLIS,89.90678,1,19,47.16,72.95888,78.69181,100.0,38.19987,89.90678,1.84488
1262,2025-948738,BSCS,87.78216,1,20,59.8,89.80007,68.30894,100.0,38.90757,87.78216,1.81818
1263,2025-926861,BSCS,90.66208,1,24,62.54,76.95245,74.6233,100.0,42.58805,90.66208,1.78815
1264,2025-887974,BSIT,89.8714,1,23,83.38,80.58621,69.57531,100.0,50.0,89.8714,1.74894
1265,2025-372353,BSIT,89.74223,1,18,61.15,81.18626,85.66557,93.16538,43.11623,89.74223,1.64205
1266,2025-321731,BSDSA,87.72541,1,19,56.86,72.65885,77.86209,100.0,41.29203,87.72541,1.85334
1267,2025-688148,BSIT,86.85632,1,22,73.27,82.84831,86.82791,94.13663,32.92275,86.85632,1.6125
1268,2025-848037,BSDSA,85.97577,1,22,96.66,89.18891,83.88002,92.13922,40.93447,85.97577,1.51768
1269,2025-856886,BSDSA,90.56,1,24,62.96,99.97101,69.54407,95.34221,44.61534,90.56,1.6649
1270,2025-753531,BLIS,88.08095,1,18,62.83,78.80799,78.76797,100.0,30.39132,88.08095,1.76371
1271,2025-976089,BSCS,91.2163,1,19,81.93,95.44447,82.13103,89.75673,48.4218,91.2163,1.46369
1272,2025-908058,BSIT,87.34668,1,18,66.05,77.41403,90.75136,92.48484,40.31517,87.34668,1.62992
1273,2025-728283,BSIT,90.1212,1,18,63.1,81.8241,76.73754,98.28459,39.91716,90.1212,1.73022
1274,2025-534512,BSIT,88.73725,1,21,64.57,87.05644,82.29633,93.05981,44.31526,88.73725,1.63792
1275,2025-966807,BLIS,89.76456,1,21,70.07,89.76546,76.13553,95.71806,42.4229,89.76456,1.65174
1276,2025-722108,BSCS,89.6643,1,19,72.36,75.5679,74.01617,100.0,47.689,89.6643,1.78319
1277,2025-492892,BSIT,88.41499,1,22,56.46,86.825,86.87505,91.88583,39.45772,88.41499,1.62242
1278,2025-464600,BSIT,87.24692,1,23,86.87,100.0,95.72516,81.80009,48.06261,87.24692,1.30787
1279,2025-208542,BSIT,85.81113,1,25,57.74,76.11989,93.58149,92.56031,35.59923,85.81113,1.66412
1280,2025-567649,BSCS,90.1422,1,18,74.16,89.19257,67.19968,100.0,44.88773,90.1422,1.74115
1281,2025-557640,BSIT,88.01517,1,19,45.93,72.16854,80.62651,100.0,37.00435,88.01517,1.86317
1282,2025-991813,BSIT,87.32612,1,25,60.22,91.46656,77.90351,95.10837,39.52892,87.32612,1.69533
1283,2025-795393,BSCS,90.96709,1,23,61.81,100.0,72.09061,95.11714,41.23174,90.96709,1.6322
1284,2025-569009,BSCS,89.99096,1,25,81.0,99.05764,100.0,79.69577,50.0,89.99096,1.24368
1285,2025-779233,BSIT,88.29307,1,22,69.65,70.76185,85.08481,95.67756,50.0,88.29307,1.7216
1286,2025-704950,BSIT,88.72383,1,18,79.22,89.09938,85.65507,91.64543,41.67716,88.72383,1.52288
1287,2025-792973,BLIS,90.89922,1,21,61.97,77.98859,78.61045,100.0,34.30864,90.89922,1.7305
1288,2025-221683,BSIT,88.216,1,19,51.59,75.74273,79.09283,100.0,36.83795,88.216,1.82713
1289,2025-891812,BSCS,87.72285,1,20,59.44,74.37683,77.30882,100.0,43.35533,87.72285,1.83595
1290,2025-213136,BSDSA,86.5475,1,22,40.13,73.17491,82.48283,100.0,32.34473,86.5475,1.87953
1291,2025-509346,BSCS,86.7383,1,19,85.74,79.46172,100.0,85.82905,50.0,86.7383,1.43353
1292,2025-187356,BSCS,89.83326,1,22,70.15,84.55205,72.63536,100.0,39.9327,89.83326,1.73403
1293,2025-134580,BSCS,88.61686,1,25,53.49,92.30499,69.67845,100.0,35.92182,88.61686,1.79359
1294,2025-143629,BSIT,88.75569,1,20,46.97,80.08748,76.34313,100.0,37.77121,88.75569,1.83521
1295,2025-253348,BSCS,89.25108,1,24,77.8,82.36147,96.45732,90.56843,31.32191,89.25108,1.4444
1296,2025-813848,BSIT,89.10458,1,18,45.57,80.07267,77.93749,100.0,34.02445,89.10458,1.81622
1297,2025-441441,BSCS,89.71247,1,19,77.67,70.63709,81.53865,100.0,39.22185,89.71247,1.71036
1298,2025-455122,BSCS,91.65703,1,23,75.31,73.09203,75.91966,100.0,50.0,91.65703,1.73648
1299,2025-487394,BSCS,84.44661,1,25,52.56,81.96423,75.69399,100.0,37.53541,84.44661,1.87457
1300,2025-701750,BLIS,88.0473,1,25,81.8,85.3928,80.15668,95.79928,42.3348,88.0473,1.61902
1301,2025-479063,BSCS,90.20528,1,23,89.64,91.37041,94.95165,85.09441,50.0,90.20528,1.32777
1302,2025-900852,BSIT,91.0468,1,19,70.43,75.9521,74.77395,100.0,49.18829,91.0468,1.75663
1303,2025-351482,BSCS,90.94652,1,25,67.01,82.77556,89.58763,91.64328,43.75881,90.94652,1.53956
1304,2025-496205,BSDSA,89.12182,1,25,80.63,93.30867,79.69265,93.46818,43.57257,89.12182,1.54875
1305,2025-936326,BSCS,86.92414,1,19,63.94,93.51017,68.27463,100.0,39.26743,86.92414,1.78608
1306,2025-120474,BSDSA,85.37836,1,19,69.75,77.81548,79.50244,100.0,34.84275,85.37836,1.77839
1307,2025-139118,BSCS,88.46968,1,24,60.36,71.73804,78.06714,100.0,47.64327,88.46968,1.83234
1308,2025-259150,BSIT,89.39046,1,22,76.78,100.0,90.13535,87.03092,40.35006,89.39046,1.38101
1309,2025-974521,BSDSA,89.44779,1,18,50.43,85.77681,75.15586,100.0,34.42541,89.44779,1.77903
1310,2025-719238,BSIT,92.05435,1,18,55.93,87.19667,73.75385,100.0,35.81725,92.05435,1.72079
1311,2025-187090,BSCS,91.05247,1,21,86.54,100.0,94.54886,83.14907,48.96567,91.05247,1.26241
1312,2025-977714,BSCS,89.57209,1,21,67.19,89.37074,71.56872,100.0,38.21253,89.57209,1.7243
1313,2025-948591,BSIT,89.19219,1,25,58.1,74.48376,78.55152,100.0,43.33023,89.19219,1.80204
1314,2025-449282,BSIT,91.87028,1,20,81.01,87.85386,68.61033,100.0,48.31721,91.87028,1.67988
1315,2025-423173,BSCS,87.51115,1,19,74.58,86.8505,94.71032,89.04294,39.4082,87.51115,1.47017
1316,2025-769404,BSCS,89.54646,1,18,62.83,78.66929,82.70917,100.0,26.93091,89.54646,1.69407
1317,2025-389419,BSCS,90.05511,1,25,78.61,96.21783,73.61399,96.15018,42.73006,90.05511,1.59157
1318,2025-236930,BSCS,90.38877,1,23,44.17,82.61336,74.95448,100.0,40.61849,90.38877,1.81674
1319,2025-471035,BSIT,91.34894,1,19,60.01,75.47345,78.832,100.0,42.05308,91.34894,1.74861
1320,2025-881759,BSDSA,87.51182,1,19,66.34,88.90118,69.70929,100.0,44.94712,87.51182,1.78673
1321,2025-362601,BSCS,87.03623,1,25,73.89,98.53933,83.54074,92.45912,34.29956,87.03623,1.52106
1322,2025-441794,BSCS,89.92681,1,22,96.91,79.79653,100.0,86.83924,49.46212,89.92681,1.33516
1323,2025-451751,BSCS,91.46183,1,24,81.24,87.13245,100.0,85.07679,47.44943,91.46183,1.31459
1324,2025-739937,BSIT,89.77731,1,19,61.48,89.26057,83.40038,92.68626,48.03872,89.77731,1.60275
1325,2025-974352,BSIT,91.0898,1,21,84.39,87.16385,100.0,85.93246,43.50844,91.0898,1.30769
1326,2025-909979,BSIT,91.46686,1,19,97.76,98.15943,100.0,82.81045,42.84061,91.46686,1.16021
1327,2025-549827,BSIT,89.07777,1,25,98.81,99.2105,98.13804,82.03421,50.0,89.07777,1.20818
1328,2025-395294,BSIT,90.59962,1,18,58.46,80.60091,77.53465,100.0,39.63975,90.59962,1.74134
1329,2025-373409,BSIT,90.28008,1,22,72.04,88.39997,97.63932,86.31509,46.31095,90.28008,1.38849
1330,2025-764095,BLIS,89.66432,1,23,97.6,92.93395,98.71658,83.73659,50.0,89.66432,1.2469
1331,2025-362720,BSIT,90.68403,1,18,66.86,66.67283,84.77921,100.0,42.95758,90.68403,1.73088
1332,2025-659544,BSIT,89.65697,1,20,91.27,100.0,100.0,81.03598,50.0,89.65697,1.20041
1333,2025-196334,BSDSA,87.81044,1,18,73.44,100.0,95.95452,86.65482,32.37998,87.81044,1.34982
1334,2025-632976,BSCS,87.65728,1,19,81.42,87.66376,97.06215,87.92347,41.90578,87.65728,1.40575
1335,2025-398275,BSCS,88.87164,1,18,90.58,72.89778,81.21889,100.0,43.34831,88.87164,1.65792
1336,2025-745149,BSCS,90.87915,1,25,88.63,93.75059,100.0,83.09876,50.0,90.87915,1.24141
1337,2025-401756,BSCS,89.67779,1,18,57.74,76.11029,79.20911,100.0,43.9553,89.67779,1.7748
1338,2025-591087,BSCS,86.89667,1,25,62.06,81.61778,80.64079,100.0,32.25887,86.89667,1.74078
1339,2025-691639,BSCS,90.71209,1,23,80.55,93.23958,87.8907,90.93948,42.08899,90.71209,1.4258
1340,2025-651448,BSIT,89.40664,1,25,93.43,84.40793,100.0,86.30177,48.47457,89.40664,1.32051
1341,2025-628213,BSDSA,89.01267,1,21,67.36,94.47814,71.15604,100.0,37.39374,89.01267,1.69666
1342,2025-466349,BSIT,91.72441,1,20,62.95,66.80243,85.77036,100.0,42.52676,91.72441,1.71695
1343,2025-400693,BSCS,90.14851,1,20,68.42,90.18674,75.43654,99.5738,35.58477,90.14851,1.65721
1344,2025-458012,BSIT,88.65648,1,23,72.96,100.0,88.99818,87.51826,47.25268,88.65648,1.42168
1345,2025-406019,BSCS,89.6157,1,25,93.41,96.5603,100.0,82.51877,50.0,89.6157,1.22003
1346,2025-350694,BSIT,91.02484,1,25,63.99,92.31146,81.71442,94.4287,42.62539,91.02484,1.56858
1347,2025-319135,BSCS,89.71124,1,24,77.94,95.42541,100.0,84.0058,44.46831,89.71124,1.28946
1348,2025-150945,BLIS,90.83478,1,24,99.9,99.34474,84.33542,89.56147,49.9845,90.83478,1.34026
1349,2025-390599,BSCS,91.07649,1,20,95.64,95.49887,95.31621,85.68944,47.6704,91.07649,1.25243
1350,2025-697681,BSIT,87.21985,1,24,68.91,85.24191,100.0,87.95414,40.02427,87.21985,1.44691
1351,2025-312009,BSIT,90.08908,1,25,77.93,69.33336,90.45331,96.02715,47.40777,90.08908,1.60675
1352,2025-811400,BSIT,88.15812,1,24,62.4,81.62718,79.54724,100.0,36.51935,88.15812,1.73229
1353,2025-288967,BLIS,90.38495,1,21,94.79,100.0,94.89011,84.89637,46.2525,90.38495,1.236
1354,2025-311715,BSDSA,91.08219,1,23,66.3,77.8857,78.6665,100.0,44.60389,91.08219,1.7104
1355,2025-708432,BSCS,87.86599,1,24,64.75,73.85698,79.56449,100.0,48.43272,87.86599,1.78951
1356,2025-892082,BSCS,87.97097,1,18,57.1,82.07725,76.28429,100.0,44.39305,87.97097,1.79203
1357,2025-948306,BLIS,90.83036,1,24,99.47,88.7565,100.0,85.04072,50.0,90.83036,1.23878
1358,2025-807788,BSCS,91.45435,1,19,48.75,61.1291,91.76714,100.0,37.34874,91.45435,1.75149
1359,2025-155368,BSIT,91.2918,1,22,59.41,78.46254,78.05846,100.0,45.63202,91.2918,1.73729
1360,2025-876254,BSIT,90.35578,1,23,82.05,87.54151,73.02969,100.0,44.7506,90.35578,1.64942
1361,2025-825552,BLIS,87.7925,1,22,74.27,85.60134,83.01292,98.42475,30.65114,87.7925,1.61727
1362,2025-505238,BLIS,91.15271,1,23,81.96,82.61838,93.9827,92.25377,38.67721,91.15271,1.42498
1363,2025-660507,BSCS,91.33628,1,18,47.13,96.49816,82.59088,93.68055,39.36267,91.33628,1.58702
1364,2025-434800,BSDSA,90.0407,1,22,79.26,100.0,94.65356,84.79118,48.40313,90.0407,1.30647
1365,2025-976842,BSCS,88.03878,1,19,54.12,91.64142,92.62678,91.46369,32.6787,88.03878,1.53025
1366,2025-685642,BSIT,88.61851,1,19,92.71,83.28898,99.92389,87.49266,47.20304,88.61851,1.34587
1367,2025-983746,BSIT,89.88487,1,25,96.26,99.00754,82.21435,91.09591,50.0,89.88487,1.39817
1368,2025-638470,BLIS,89.72098,1,21,65.43,74.26968,85.94653,100.0,33.47938,89.72098,1.67723
1369,2025-919326,BSCS,91.47082,1,21,67.3,82.87166,85.07108,97.25467,36.58692,91.47082,1.58344
1370,2025-884546,BLIS,91.91919,1,24,94.71,95.16793,100.0,83.42396,50.0,91.91919,1.18911
1371,2025-428094,BSIT,89.61532,1,25,49.22,72.97869,86.37559,100.0,34.634,89.61532,1.74894
1372,2025-969645,BSCS,89.78683,1,20,60.56,84.13284,81.55564,99.78146,31.18828,89.78683,1.66944
1373,2025-434606,BSCS,92.27778,1,22,61.67,82.93522,92.73223,90.80312,49.96148,92.27778,1.50061
1374,2025-669928,BSIT,92.63753,1,20,86.59,81.42867,92.65881,92.2663,45.14698,92.63753,1.4081
1375,2025-585714,BSDSA,89.11492,1,20,64.93,84.22266,79.87597,100.0,34.24677,89.11492,1.68215
1376,2025-159020,BSDSA,90.58491,1,19,70.34,96.83498,100.0,84.56119,42.39685,90.58491,1.2946
1377,2025-143208,BSCS,91.3112,1,25,93.84,100.0,73.46344,96.41034,44.76707,91.3112,1.4821
1378,2025-880528,BSCS,86.90388,1,19,49.75,70.35421,88.16478,100.0,34.53994,86.90388,1.78973
1379,2025-987553,BSIT,90.02157,1,22,62.69,78.49754,87.91427,95.50277,45.63063,90.02157,1.62594
1380,2025-984448,BSCS,90.12032,1,22,83.47,88.09694,73.62244,100.0,44.64422,90.12032,1.63595
1381,2025-582953,BLIS,90.50883,1,25,67.93,79.98626,86.03036,96.81094,41.79437,90.50883,1.60788
1382,2025-108161,BSCS,91.54957,1,18,53.46,88.84548,93.49691,93.01132,28.87292,91.54957,1.48864
1383,2025-721597,BSCS,88.45328,1,24,52.25,70.55979,87.98006,100.0,35.25135,88.45328,1.75551
1384,2025-870100,BSCS,91.89766,1,23,56.91,68.03171,83.67492,100.0,50.0,91.89766,1.75364
1385,2025-268898,BSIT,90.8189,1,18,67.2,89.82321,96.47415,88.52056,42.9902,90.8189,1.40182
1386,2025-724438,BSCS,90.33215,1,25,61.51,84.60156,80.24934,100.0,34.28548,90.33215,1.66884
1387,2025-688886,BSCS,91.17071,1,22,84.03,91.65918,71.61837,100.0,45.29885,91.17071,1.61245
1388,2025-579003,BSIT,89.36206,1,25,79.96,88.67735,79.29301,100.0,30.67558,89.36206,1.58943
1389,2025-981915,BSIT,90.09786,1,24,87.9,100.0,82.33866,93.28827,39.83183,90.09786,1.41877
1390,2025-993390,BSCS,92.2817,1,22,97.83,100.0,94.78417,85.05791,50.0,92.2817,1.19476
1391,2025-126604,BSIT,91.46504,1,22,75.96,68.72914,85.96536,100.0,44.39171,91.46504,1.6513
1392,2025-459182,BLIS,91.08479,1,25,62.7,88.80229,78.14385,97.56736,46.17663,91.08479,1.6437
1393,2025-790786,BSIT,93.09176,1,23,42.34,83.60475,84.92058,97.65476,36.75282,93.09176,1.65329
1394,2025-865417,BSIT,92.47695,1,23,73.51,68.43458,84.1166,100.0,50.0,92.47695,1.66945
1395,2025-929993,BSDSA,92.90997,1,18,70.94,88.43469,100.0,87.1524,44.5915,92.90997,1.3222
1396,2025-675865,BSCS,88.50774,1,18,51.75,80.971,81.91237,100.0,36.83038,88.50774,1.74616
1397,2025-709621,BSCS,91.47804,1,25,74.78,86.83057,100.0,88.02937,42.71765,91.47804,1.34259
1398,2025-730440,BSCS,88.50827,1,24,57.49,66.23031,91.84902,100.0,34.17016,88.50827,1.72188
1399,2025-467966,BSCS,91.72479,1,23,62.78,90.45221,73.46411,100.0,43.99968,91.72479,1.6761
1400,2025-598566,BSCS,90.34423,1,22,73.84,79.28557,92.37033,93.89239,44.03514,90.34423,1.5164
1401,2025-847084,BSIT,91.2666,1,18,60.15,76.0261,84.98187,100.0,37.68005,91.2666,1.67114
1402,2025-751153,BSIT,89.47606,1,23,50.48,68.36439,89.99478,100.0,36.70365,89.47606,1.73961
1403,2025-941744,BSIT,88.60915,1,20,42.55,67.08659,89.86718,100.0,39.00759,88.60915,1.79695
1404,2025-756513,BSCS,90.34292,1,25,70.86,84.45613,99.58816,89.66547,40.34271,90.34292,1.40037
1405,2025-148726,BSCS,89.67166,1,18,85.5,100.0,72.94753,98.17852,41.25158,89.67166,1.54788
1406,2025-351353,BSCS,88.74559,1,18,71.48,96.80476,98.43499,86.47331,41.0721,88.74559,1.33849
1407,2025-360093,BSCS,88.2511,1,24,82.15,80.46134,86.18458,100.0,28.73242,88.2511,1.58148
1408,2025-565731,BSCS,90.54604,1,19,45.48,74.63577,88.77278,100.0,31.08962,90.54604,1.70698
1409,2025-122299,BSDSA,89.43992,1,24,51.76,77.97457,83.20994,100.0,40.08181,89.43992,1.73961
1410,2025-323246,BSCS,91.30836,1,24,91.76,83.86963,75.83495,100.0,50.0,91.30836,1.59105
1411,2025-969859,BSCS,91.7386,1,18,99.59,100.0,96.96087,84.82967,48.9477,91.7386,1.17029
1412,2025-887775,BSIT,90.97714,1,25,78.03,86.94544,86.61139,95.15581,42.85811,90.97714,1.49735
1413,2025-658491,BSCS,91.18836,1,20,63.1,84.02417,81.63756,98.20442,44.53877,91.18836,1.63674
1414,2025-103063,BSIT,90.2878,1,18,57.41,81.24693,80.13576,100.0,43.92195,90.2878,1.71415
1415,2025-858926,BSCS,91.10284,1,23,73.05,91.82969,72.97744,100.0,46.03849,91.10284,1.63979
1416,2025-177747,BSIT,90.75451,1,21,66.56,93.83274,92.59508,92.23427,33.12864,90.75451,1.41988
1417,2025-904083,BSDSA,93.86051,1,25,96.53,100.0,92.44974,87.09323,50.0,93.86051,1.20271
1418,2025-439978,BSCS,92.03769,1,21,91.4,93.18728,81.09908,94.81281,50.0,92.03769,1.44311
1419,2025-396605,BLIS,91.58587,1,24,65.74,93.29436,70.68569,100.0,50.0,91.58587,1.67708
1420,2025-819296,BSCS,91.06093,1,18,45.77,67.49165,88.61461,100.0,43.8902,91.06093,1.75664
1421,2025-429549,BSIT,89.85191,1,21,86.61,86.849,84.79096,96.29144,43.06058,89.85191,1.50365
1422,2025-373561,BSCS,89.4446,1,20,69.65,69.15883,90.58447,100.0,36.6844,89.4446,1.65
1423,2025-232311,BLIS,90.2575,1,18,40.75,96.95838,71.0916,100.0,43.87174,90.2575,1.76411
1424,2025-310748,BLIS,88.87699,1,20,74.66,98.46722,70.61137,100.0,42.9943,88.87699,1.64425
1425,2025-208036,BSIT,91.74541,1,21,94.75,100.0,100.0,83.46167,50.0,91.74541,1.15307
1426,2025-783825,BSDSA,92.12086,1,19,53.13,93.06854,80.40873,100.0,26.80338,92.12086,1.60409
1427,2025-886628,BSCS,91.20152,1,20,47.04,100.0,79.09515,96.83795,35.52184,91.20152,1.60347
1428,2025-908867,BSIT,90.17548,1,21,56.98,80.33539,83.18895,100.0,39.12792,90.17548,1.68832
1429,2025-310617,BSIT,91.40819,1,24,85.02,88.46941,100.0,88.37114,43.16642,91.40819,1.28963
1430,2025-506014,BSIT,89.48591,1,25,80.94,78.43257,84.97419,100.0,37.81278,89.48591,1.59731
1431,2025-835788,BSCS,90.95184,1,18,70.16,71.94245,85.45209,100.0,46.4165,90.95184,1.66317
1432,2025-929535,BSIT,92.98051,1,24,92.65,100.0,81.81537,92.73106,50.0,92.98051,1.35993
1433,2025-488038,BSIT,90.68509,1,21,87.07,91.35561,94.47752,89.02997,49.88658,90.68509,1.33618
1434,2025-697090,BSIT,89.7976,1,19,69.69,100.0,75.62592,98.11635,38.73066,89.7976,1.57697
1435,2025-565182,BLIS,90.78676,1,24,90.3,90.10862,74.52791,100.0,46.94542,90.78676,1.57101
1436,2025-610145,BLIS,91.43871,1,20,65.51,90.34169,79.19385,98.91878,40.4168,91.43871,1.60188
1437,2025-975777,BSDSA,89.39232,1,20,81.18,87.00507,93.81847,93.13955,37.76508,89.39232,1.42314
1438,2025-247001,BSIT,92.1224,1,19,84.3,86.63552,76.20974,100.0,48.14185,92.1224,1.58124
1439,2025-691509,BSIT,93.19392,1,22,87.02,78.4382,84.66223,100.0,39.46544,93.19392,1.51736
1440,2025-960857,BSCS,91.755,1,20,79.92,84.94366,81.24265,100.0,38.28283,91.755,1.55778
1441,2025-955805,BSIT,91.02217,1,22,76.56,80.00216,83.52433,100.0,40.22647,91.02217,1.5951
1442,2025-228422,BSCS,91.07287,1,22,69.75,81.5859,97.47608,90.6929,49.52085,91.07287,1.44143
1443,2025-306729,BSDSA,89.49446,1,25,51.4,87.24666,85.97274,100.0,24.10044,89.49446,1.63284
1444,2025-580743,BSCS,92.2456,1,20,78.78,87.45944,79.14433,100.0,40.99017,92.2456,1.55954
1445,2025-616764,BSIT,92.77011,1,24,78.38,84.64504,77.23008,100.0,50.0,92.77011,1.59824
1446,2025-662591,BSCS,91.31973,1,24,72.85,99.50464,71.39195,100.0,42.60851,91.31973,1.59474
1447,2025-719740,BSCS,92.81612,1,24,98.22,90.78449,97.66301,88.01287,50.0,92.81612,1.22383
1448,2025-750651,BSCS,92.35576,1,20,53.11,76.12353,88.15027,100.0,35.91291,92.35576,1.64308
1449,2025-947792,BSIT,91.1173,1,23,46.18,75.40114,86.4668,100.0,41.2567,91.1173,1.71659
1450,2025-613201,BSCS,90.62372,1,24,59.08,79.81826,85.15823,100.0,37.99876,90.62372,1.65326
1451,2025-818929,BSIT,93.12276,1,25,70.98,85.75275,86.06885,96.81869,42.77477,93.12276,1.50727
1452,2025-633470,BSCS,90.15659,1,22,55.27,84.49046,83.32151,98.99878,40.69419,90.15659,1.66063
1453,2025-745913,BSIT,92.07718,1,25,78.88,81.80617,83.20545,100.0,40.05011,92.07718,1.55833
1454,2025-510414,BSCS,91.04378,1,25,64.22,78.48605,85.14634,100.0,40.23051,91.04378,1.63678
1455,2025-809345,BSCS,92.08244,1,18,97.77,100.0,100.0,84.22304,50.0,92.08244,1.1356
1456,2025-886234,BSIT,91.41185,1,19,85.33,89.40318,87.94205,93.44482,50.0,91.41185,1.42556
1457,2025-401211,BSIT,91.52291,1,23,92.1,96.3617,93.58542,88.69149,49.25719,91.52291,1.27331
1458,2025-879351,BSCS,91.9255,1,22,78.04,100.0,95.06141,86.71995,50.0,91.9255,1.2763
1459,2025-995029,BSCS,92.6358,1,25,66.8,79.3144,82.65698,100.0,45.69759,92.6358,1.62423
1460,2025-178686,BSDSA,91.88833,1,19,73.0,78.25519,83.35846,100.0,45.63204,91.88833,1.61144
1461,2025-564381,BSIT,90.65345,1,19,90.43,100.0,81.84947,94.82369,43.22508,90.65345,1.40563
1462,2025-584514,BSIT,90.03712,1,23,68.57,80.64533,94.43172,95.42218,37.85542,90.03712,1.50678
1463,2025-708853,BSIT,91.75016,1,21,85.65,87.7487,76.16184,100.0,50.0,91.75016,1.57347
1464,2025-775252,BSCS,90.75762,1,23,71.37,81.58265,81.38212,100.0,46.22005,90.75762,1.63315
1465,2025-530477,BSIT,90.5206,1,21,79.7,90.65258,91.80139,92.87958,42.2796,90.5206,1.40603
1466,2025-609292,BSCS,90.42775,1,23,67.97,93.47728,74.69085,100.0,45.4696,90.42775,1.63717
1467,2025-776574,BSCS,90.45897,1,24,85.18,92.31426,91.61789,91.6452,46.76724,90.45897,1.37401
1468,2025-113128,BSIT,91.86054,1,25,84.05,86.17233,82.8036,97.37114,49.42026,91.86054,1.51101
1469,2025-267807,BSCS,93.39498,1,22,72.94,77.79295,100.0,91.74418,47.13524,93.39498,1.39158
1470,2025-412764,BSCS,91.41261,1,22,94.11,100.0,100.0,84.51141,50.0,91.41261,1.16096
1471,2025-483211,BSCS,89.97853,1,23,78.02,76.05924,88.14335,100.0,38.1175,89.97853,1.58207
1472,2025-433252,BSIT,91.90124,1,25,88.54,100.0,89.57943,89.75425,50.0,91.90124,1.30047
1473,2025-565782,BSCS,91.87483,1,20,75.06,80.54558,96.90531,92.61794,46.69004,91.87483,1.42253
1474,2025-496387,BLIS,93.49794,1,23,73.56,86.49909,77.32047,100.0,50.0,93.49794,1.58995
1475,2025-727292,BSIT,90.529,1,21,65.68,78.67531,91.41504,96.22292,45.3961,90.529,1.56243
1476,2025-461660,BSCS,92.51421,1,20,81.44,98.21225,70.31551,100.0,50.0,92.51421,1.56453
1477,2025-111181,BSIT,91.15828,1,20,53.25,86.38558,80.87699,100.0,41.33796,91.15828,1.66686
